Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-02-27 00:00:00-05:00,177.49099284726805,177.75984837680915,176.93650075212972,176.98690795898438,108076000,0.0,0.0,0.0
2015-03-02 00:00:00-05:00,177.0876864268657,178.1630826872682,177.0372792302429,178.10427856445312,87491400,0.0,0.0,0.0
2015-03-03 00:00:00-05:00,177.66739586699202,178.15468680342147,176.49958213270352,177.3733367919922,110325800,0.0,0.0,0.0
2015-03-04 00:00:00-05:00,176.76845029547164,176.84407392149473,175.64264666941702,176.62562561035156,114497200,0.0,0.0,0.0
2015-03-05 00:00:00-05:00,176.95323203617525,177.104466422999,176.30632268397542,176.81881713867188,76873000,0.0,0.0,0.0
2015-03-06 00:00:00-05:00,175.9450952972162,176.38197908134885,173.9959441721574,174.33200073242188,188128000,0.0,0.0,0.0
2015-03-09 00:00:00-04:00,174.53361296792173,175.4157644949904,174.37398164177137,175.05450439453125,89818900,0.0,0.0,0.0
2015-03-10 00:00:00-04:00,173.66830469136866,173.75231243131498,172.17281821136902,172.21482849121094,157121300,0.0,0.0,0.0
2015-03-11 00:00:00-04:00,172.4753161630716,172.65175425335946,171.72757915135765,171.8115997314453,110145700,0.0,0.0,0.0
2015-03-12 00:00:00-04:00,172.45004768032234,174.0631422172109,172.3996404791283,173.99594116210938,93993500,0.0,0.0,0.0
2015-03-13 00:00:00-04:00,173.71868681527386,174.69325594030138,171.87874707361757,172.92893981933594,162410900,0.0,0.0,0.0
2015-03-16 00:00:00-04:00,173.66829549388217,175.33179736567527,172.95415923360287,175.2393798828125,136099200,0.0,0.0,0.0
2015-03-17 00:00:00-04:00,174.49163011532477,175.10493909976398,173.89511498489395,174.71847534179688,94510400,0.0,0.0,0.0
2015-03-18 00:00:00-04:00,174.23953819560202,177.49933983004706,173.5926160236695,176.81881713867188,228808500,0.0,0.0,0.0
2015-03-19 00:00:00-04:00,176.39879043509313,176.82726448375803,175.61744032313197,176.01231384277344,117917300,0.0,0.0,0.0
2015-03-20 00:00:00-04:00,176.9752179132145,178.08073074510443,176.78955789352725,177.56594848632812,177715100,0.931,0.0,0.0
2015-03-23 00:00:00-04:00,177.5743632313762,178.15665933073475,177.2199249267578,177.2199249267578,71784500,0.0,0.0,0.0
2015-03-24 00:00:00-04:00,177.09335692029788,177.5574940739274,176.15662245018416,176.22413635253906,77805300,0.0,0.0,0.0
2015-03-25 00:00:00-04:00,176.435165882462,176.67145817375905,173.59964550993325,173.64183044433594,159521700,0.0,0.0,0.0
2015-03-26 00:00:00-04:00,172.9666326915424,174.15652797973345,172.25774328609674,173.22824096679688,153067200,0.0,0.0,0.0
2015-03-27 00:00:00-04:00,173.1100957838649,173.80209062425715,172.91598852053525,173.6248779296875,118939000,0.0,0.0,0.0
2015-03-30 00:00:00-04:00,174.67137109374434,176.0469397170288,174.65450227310006,175.74313354492188,96180400,0.0,0.0,0.0
2015-03-31 00:00:00-04:00,174.90765669441254,175.61654632031926,174.1481477315376,174.20721435546875,126768700,0.0,0.0,0.0
2015-04-01 00:00:00-04:00,174.17340625108577,174.19872234968048,172.58686206204328,173.5911102294922,137303600,0.0,0.0,0.0
2015-04-02 00:00:00-04:00,173.5236445733283,174.67135524414928,173.33798454738954,174.2156524658203,86900900,0.0,0.0,0.0
2015-04-06 00:00:00-04:00,173.31267623986525,175.91190384299773,173.17766129607583,175.38868713378906,114368200,0.0,0.0,0.0
2015-04-07 00:00:00-04:00,175.41396559918795,176.1734743932504,174.8907490022542,174.92449951171875,81236300,0.0,0.0,0.0
2015-04-08 00:00:00-04:00,175.15238602573186,175.96252715533385,174.7557498704405,175.5152587890625,89351900,0.0,0.0,0.0
2015-04-09 00:00:00-04:00,175.34642680468036,176.52788762256037,174.848526379785,176.29159545898438,85548900,0.0,0.0,0.0
2015-04-10 00:00:00-04:00,176.5447703556728,177.29584463939304,176.34224157253033,177.25364685058594,72722900,0.0,0.0,0.0
2015-04-13 00:00:00-04:00,177.11030161854106,177.75167752722072,176.40142465554686,176.45205688476562,74436600,0.0,0.0,0.0
2015-04-14 00:00:00-04:00,176.2494828637687,176.97524134309504,175.61655440657577,176.78958129882812,75099900,0.0,0.0,0.0
2015-04-15 00:00:00-04:00,177.26213450957394,178.09759168424347,177.17773891273694,177.5828094482422,99529300,0.0,0.0,0.0
2015-04-16 00:00:00-04:00,177.24527158842164,178.04697833544827,177.04272986073596,177.53219604492188,68934900,0.0,0.0,0.0
2015-04-17 00:00:00-04:00,176.32542990994148,176.5701565790852,174.69668732921838,175.48995971679688,191113200,0.0,0.0,0.0
2015-04-20 00:00:00-04:00,176.42667674891175,177.43092518721735,176.34229402315628,177.09336853027344,92189500,0.0,0.0,0.0
2015-04-21 00:00:00-04:00,177.78537169376136,177.94571562009983,176.57859435672808,176.8824005126953,72559800,0.0,0.0,0.0
2015-04-22 00:00:00-04:00,177.22838786035732,177.9372774606506,176.29165330561108,177.75161743164062,78264600,0.0,0.0,0.0
2015-04-23 00:00:00-04:00,177.34653124290097,178.85712755770942,177.22838512416968,178.19888305664062,102585900,0.0,0.0,0.0
2015-04-24 00:00:00-04:00,178.62085878666048,178.88246716415148,178.15670866032343,178.61241149902344,61327400,0.0,0.0,0.0
2015-04-27 00:00:00-04:00,179.18627064939903,179.312851192419,177.6756741588931,177.86978149414062,79358100,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,177.84441963608208,178.4857823506675,176.6545113299407,178.43515014648438,86863500,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,177.53216706795124,178.30855758191416,176.88236994198974,177.70095825195312,125684900,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,177.11866131795367,177.51529741997408,175.21142911412127,175.92031860351562,161304900,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,176.7136154473058,177.86977348835535,176.61235101744768,177.82757568359375,103399700,0.0,0.0,0.0
2015-05-04 00:00:00-04:00,178.25796214059324,178.92465397480166,178.14826330071952,178.33392333984375,70927200,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,178.0891156605049,178.45200118975478,176.14813327945302,176.29159545898438,113326200,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,176.84862590356715,177.1608664496062,174.4856907155635,175.56588745117188,135060200,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,175.4646202132856,176.69672643593665,175.12706356768948,176.26632690429688,88244900,0.0,0.0,0.0
